h5ad_var	index
TM4SF20	12184
MFF	12185
GRM5	12186
LGALS9	12187
JMJD7-PLA2G4B	12188
CPLX1	12189
PXDC1	12190
SIGLEC7	12191
NTSR2	12192
E2F6	12193
FEM1B	12194
COMMD8	12195
ATP5ME	12196
UQCRFS1	12197
SLC49A3	12198
COL4A3	12199
MAP2K1	12200
KLK7	12201
HNRNPH1	12202
IRS1	12203
MECP2	12204
VCX3A	12205
UPF3A	12206
ZBBX	12207
ACTBL2	12208
ROR2	12209
AR	12210
DHRSX_ENSG00000169084	12211
VXN	12212
HSPBAP1	12213
ASMTL_ENSG00000169093	12214
SLC25A6_ENSG00000169100	12215
CHST14	12216
PARM1	12217
CSNK1G1	12218
FAM110B	12219
ODAD2	12220
AFAP1L2	12221
ZNF354A	12222
ATF5	12223
UBE2V2	12224
GOT1L1	12225
ZBTB43	12226
CPT1C	12227
PCSK9	12228
XPO6	12229
GSG1L	12230
MN1	12231
APEX2	12232
NSMCE1	12233
CCDC126	12234
IL13	12235
NPIPB12	12236
OR10G3	12237
RAB3B	12238
OR6F1	12239
CD2BP2	12240
RSPO1	12241
RGS14	12242
TBC1D10B	12243
LMAN2	12244
GCSAML	12245
RAB24	12246
PRELID1	12247
THBS3	12248
CA5B	12249
SLC50A1	12250
EFNA1	12251
CXCL10	12252
NPIPB3	12253
SH3TC2	12254
CXCL11	12255
ZRSR2	12256
NMD3	12257
ADRB2	12258
B3GALNT1	12259
GPRIN1	12260
HSPB3	12261
KCNAB1	12262
MRPL1	12263
SHE	12264
NR0B1	12265
PGM2	12266
STK32A	12267
IL1RAPL1	12268
P2RY12	12269
C22orf15	12270
OR5AU1	12271
MINAR1	12272
PDILT	12273
UMOD	12274
GP2	12275
SLC33A1	12276
SNUPN	12277
CRADD	12278
SIN3A	12279
ARL13B	12280
RNASE2	12281
ELSPBP1	12282
RNASE3	12283
PTK2	12284
RSPH10B2	12285
PTAFR	12286
PTPN9	12287
RNASE6	12288
NPR1	12289
KCNK9	12290
CXCL8	12291
SCN9A	12292
RASSF6	12293
COL22A1	12294
SDC2	12295
CD52	12296
MMGT1	12297
SPRR1B	12298
SPRR1A	12299
TM2D2	12300
HTRA4	12301
PLEKHA2	12302
CLIC4	12303
SLC38A11	12304
GPR183	12305
CRCT1	12306
CCDC8	12307
METTL15	12308
ZNF280A	12309
MUC15	12310
CT55	12311
ZEB2	12312
GJB1	12313
PCBP1	12314
HINT1	12315
DTWD2	12316
VPREB1	12317
CLIC3	12318
INO80E	12319
BNC1	12320
DFFB	12321
NFU1	12322
ANTXR1	12323
GKN1	12324
CKAP2L	12325
C15orf40	12326
RAMAC	12327
PROKR1	12328
APLF	12329
BOLA2B	12330
RGPD8	12331
HIC2	12332
LUZP1	12333
HEXD	12334
DRD5	12335
BUB1	12336
SPNS1	12337
LRRC45	12338
CHRNA5	12339
MT1B	12340
CENPX	12341
AGPAT2	12342
ASPSCR1	12343
GP9	12344
FASN	12345
CNBP	12346
MT1E	12347
DUS1L	12348
GPS1	12349
RFNG	12350
DCXR	12351
ZNF32	12352
LDB2	12353
RAC3	12354
NRG4	12355
LIMS1	12356
TMEM266	12357
NLGN1	12358
TAPT1	12359
UGP2	12360
TAS2R1	12361
LINGO1	12362
PRY	12363
PRY2	12364
HNRNPF	12365
BTD	12366
CSGALNACT2	12367
TACR3	12368
GSX1	12369
PCDH7	12370
ROBO1	12371
ONECUT1	12372
AVEN	12373
P2RY1	12374
CTNND2	12375
TRIM56	12376
MUC17	12377
AHSP	12378
WNT10B	12379
CALML6	12380
REPS2	12381
MUC3A	12382
SYAP1	12383
ITGAM	12384
PYDC1	12385
TPST1	12386
TM4SF4	12387
TOR1AIP2	12388
S100G	12389
TM4SF1	12390
OTUD3	12391
OTUD7A	12392
GUSB	12393
BRD3	12394
KLF13	12395
FRMPD4	12396
ZFPM2	12397
ZNF764	12398
HSFY2	12399
ZNF747	12400
ZNF768	12401
TAS1R3	12402
TMEM42	12403
MAP3K2	12404
PUSL1	12405
SF3B5	12406
ZNF35	12407
TIGD4	12408
IFFO2	12409
NLGN2	12410
MYO7B	12411
CHD3	12412
TMEM154	12413
MYRIP	12414
ALCAM	12415
YWHAG	12416
UBE2E3	12417
CNTROB	12418
TRAPPC1	12419
ZPLD1	12420
KCNAB3	12421
SERPINA9	12422
FAM153A	12423
GPR37L1	12424
SIMC1	12425
TMEM192	12426
NSG2	12427
SPDYE5	12428
SERPINA6	12429
ZNF778	12430
NIPA1	12431
FOXD4	12432
GPR25	12433
UBE2E1	12434
HNRNPA3	12435
SIK2	12436
RNF150	12437
CCDC144A	12438
VGLL2	12439
HOXD4	12440
CHRNB1	12441
GYPA	12442
USP38	12443
SLC16A5	12444
NANP	12445
ANKK1	12446
ADRA1B	12447
ADPRM	12448
FABP6	12449
PWWP2A	12450
USP50	12451
USP47	12452
PDCD6IP	12453
ZNF212	12454
MRAP	12455
FAM161A	12456
ZNF282	12457
GLB1	12458
GON7	12459
FAXDC2	12460
CRTAP	12461
HSPB2	12462
C7orf33	12463
CNGB3	12464
SLN	12465
ELP5	12466
CMTM8	12467
GABARAP	12468
LGALS9B	12469
STX8	12470
CDK1	12471
UBB	12472
NFRKB	12473
FABP4	12474
FRMPD2	12475
PRDM10	12476
B3GNT2	12477
FOS	12478
TMED10	12479
SETMAR	12480
SMAD1	12481
CST5	12482
CST2	12483
EMX2	12484
CST1	12485
SP7	12486
TCAF2	12487
SEMA3E	12488
LRRN2	12489
SLC30A1	12490
DCLK2	12491
ZNF804A	12492
GPRC5C	12493
TMEM182	12494
VSTM2A	12495
KRT8	12496
KRT78	12497
ADORA2B	12498
SDR9C7	12499
MGMT	12500
METTL7B	12501
KRT86	12502
HARS1	12503
NFXL1	12504
KRT75	12505
DENND5B	12506
CD14	12507
DNAJC18	12508
KRT6C	12509
RIOX1	12510
SPATA24	12511
RALGAPB	12512
PYM1	12513
MZB1	12514
KRT4	12515
SLC23A1	12516
KRT74	12517
NPAS2	12518
KRT72	12519
KISS1	12520
LONRF2	12521
NUDT9	12522
HSD17B13	12523
PA2G4	12524
COX7B2	12525
ELOVL6	12526
KRT83	12527
PFKFB3	12528
TMC7	12529
ARL6IP1	12530
SERPINB9	12531
SMAGP	12532
IRX1	12533
CDH2	12534
IRX2	12535
EMB	12536
SIX2	12537
DLGAP1	12538
STAT2	12539
NUDCD2	12540
IRF2BP1	12541
HSPA4	12542
FOXA3	12543
GARIN3	12544
SLC26A5	12545
COMMD5	12546
SGCD	12547
GTSF1	12548
ZNF16	12549
ARMC10	12550
RNF34	12551
ACYP2	12552
TRABD	12553
ATF7	12554
RASA4B	12555
SOCS6	12556
CAVIN4	12557
OR10A3	12558
ZNF296	12559
HOXB9	12560
TTLL6	12561
POLH	12562
SYT9	12563
KCNS3	12564
RBMXL2	12565
KIF5B	12566
GPR37	12567
AKAP13	12568
TPD52L3	12569
CDCA4	12570
OR10A4	12571
SDR16C5	12572
DYDC1	12573
OR10A2	12574
CHCHD7	12575
HTRA3	12576
FOXN2	12577
LMOD2	12578
BFSP2	12579
FSHR	12580
USP32	12581
CEL	12582
PPM1D	12583
GPR27	12584
ENSG00000170846.17	12585
PSG6	12586
KBTBD2	12587
RIOX2	12588
TRIAP1	12589
LSM3	12590
KIAA0232	12591
MTSS1	12592
TMEM43	12593
RNF139	12594
RPS9	12595
PLA2G1B	12596
CYTL1	12597
TSEN34	12598
TRH	12599
GSTA4	12600
MSANTD4	12601
NDUFA3	12602
OSCAR	12603
PAQR8	12604
NUDT6	12605
TANC2	12606
OR7G2	12607
PKHD1	12608
OR1M1	12609
NCBP2L	12610
DNAJC24	12611
MBD3L1	12612
ZNF160	12613
PGK2	12614
OR8B12	12615
ZNF415	12616
CAVIN3	12617
CEACAM3	12618
DCDC1	12619
HAS2	12620
PDGFD	12621
PLAC1	12622
DDI1	12623
S1PR1	12624
HS6ST2	12625
PYGO1	12626
LRRC8E	12627
PKIA	12628
XKR6	12629
TSNARE1	12630
FPR2	12631
FPR1	12632
PATE1	12633
FEZ2	12634
SOX7	12635
C8orf74	12636
C11orf24	12637
ALK	12638
KYAT1	12639
MTM1	12640
OBP2B	12641
TRMT61B	12642
INSR	12643
MFN1	12644
GIMAP8	12645
HSFX1	12646
NRTN	12647
KCNMB3	12648
FUT3	12649
KCNG3	12650
ATP6V0E2	12651
PRKCE	12652
OR2K2	12653
JAGN1	12654
RLN3	12655
TADA3	12656
SOCS5	12657
C1GALT1C1	12658
BBLN	12659
MORN4	12660
ZNF672	12661
ZNF692	12662
NAIF1	12663
RBKS	12664
OR2M4	12665
GRIK1	12666
MUC7	12667
OPRPN	12668
SMR3B	12669
TMEM126A	12670
TMEM126B	12671
TRIM8	12672
NETO2	12673
CSN3	12674
CLDN20	12675
CDC42BPG	12676
SCAND1	12677
JUNB	12678
FAM241B	12679
TMEM37	12680
UGT2B7	12681
LRG1	12682
SHCBP1	12683
SOSTDC1	12684
NPTX1	12685
FAM98B	12686
ZNF439	12687
ZNF440	12688
GAA	12689
CANT1	12690
KCNK3	12691
ZDHHC16	12692
CHST11	12693
EXOSC1	12694
PGAM1	12695
CHD7	12696
ESCO2	12697
KRT19	12698
KRT15	12699
LURAP1	12700
CLCN5	12701
TPPP	12702
KCND3	12703
APLN	12704
KRT13	12705
XAGE3	12706
KRT9	12707
XAGE5	12708
PDE7B	12709
MRPL36	12710
ZNF581	12711
NAT1	12712
KRT20	12713
GLOD5	12714
KSR2	12715
ZNF524	12716
MCC	12717
KRT27	12718
ZBTB26	12719
CDK5R2	12720
DSEL	12721
POLR1C	12722
ASXL1	12723
OR1L6	12724
DLK2	12725
ZNF562	12726
ZNF318	12727
ZNF561	12728
WIPF2	12729
HOPX	12730
OR1L3	12731
NLRP5	12732
LRRC8C	12733
SPACA5	12734
RSL1D1	12735
LRRC8D	12736
MROH2B	12737
OR1L8	12738
PPID	12739
OR1N2	12740
COL24A1	12741
ETFDH	12742
RXFP1	12743
LPAR3	12744
PTGER4	12745
TBCA	12746
NEUROD2	12747
MAP6	12748
OTP	12749
ECEL1	12750
BCL2L1	12751
FGG	12752
FGA	12753
OR2AT4	12754
FGB	12755
PLRG1	12756
RAB4B-EGLN2	12757
ZNF584	12758
DSCAM	12759
DNAI2	12760
NMUR1	12761
CLSTN1	12762
CXXC5	12763
ZNF274	12764
PIK3CD	12765
PTCRA	12766
SLC25A33	12767
ENC1	12768
SPSB1	12769
P2RY6	12770
BPTF	12771
S100Z	12772
ZIK1	12773
GPR82	12774
GPR34	12775
PLEKHG5	12776
ATF7IP	12777
LKAAEAR1	12778
RGS19	12779
TCEA2	12780
DEFB4A	12781
ANO5	12782
HDAC3	12783
SPATA46	12784
GPHN	12785
VAT1L	12786
TMEM51	12787
CAMTA1	12788
LGALS4	12789
LRRC34	12790
PAH	12791
SPATA5L1	12792
GATM	12793
SYCE1	12794
NXNL1	12795
RASGRP4	12796
NHLH1	12797
SLFNL1	12798
BCL2	12799
RHNO1	12800
CTPS1	12801
UTF1	12802
KNDC1	12803
WDR87	12804
METTL18	12805
CFAP46	12806
COL8A2	12807
PWWP2B	12808
PCDHB1	12809
ZNF540	12810
ANGPTL7	12811
FBXL14	12812
EXOSC10	12813
ZNF570	12814
NINJ2	12815
MLLT3	12816
FAM90A1	12817
RRM2	12818
TRAPPC12	12819
IFNB1	12820
RPS21	12821
C3AR1	12822
MRM3	12823
PTEN	12824
RPS7	12825
PRND	12826
RNASEH1	12827
PRNP	12828
KLF17	12829
ADRA1D	12830
FRMD5	12831
AQP4	12832
CYP4F11	12833
TLN2	12834
LGALS9C	12835
TVP23B	12836
FBXW10	12837
OR10H3	12838
ZNF217	12839
SRGAP2C	12840
OR52A5	12841
SCG2	12842
ATPAF2	12843
CYP4F22	12844
FOXB1	12845
PPIH	12846
DRC3	12847
ZNF57	12848
SHLD1	12849
JMJD1C	12850
LDHAL6B	12851
SYNPO	12852
ZNF556	12853
MAL	12854
ZNF554	12855
RAB33B	12856
THOP1	12857
REG3A	12858
GAP43	12859
REG1B	12860
EPHX4	12861
LAMB2	12862
USP19	12863
QARS1	12864
ORMDL3	12865
SERF1A	12866
KLF11	12867
LRRC15	12868
SMN1	12869
EIF2AK3	12870
TEX37	12871
MOB3A	12872
KRCC1	12873
NME6	12874
CYCS	12875
CD8B	12876
SLFN12	12877
CALB2	12878
SLC9C1	12879
OR1A1	12880
CCL11	12881
FRMD3	12882
SNTB1	12883
MTBP	12884
TEFM	12885
MRPL13	12886
MALT1	12887
PRL	12888
ISG20	12889
MBOAT1	12890
ID4	12891
GPR22	12892
CXCR6	12893
CEBPB	12894
AZU1	12895
TPSAB1	12896
ATOH1	12897
PAIP1	12898
CLEC7A	12899
C5orf34	12900
C1QTNF4	12901
NEGR1	12902
ZNF131	12903
MACROD2	12904
DPAGT1	12905
BSG	12906
HINFP	12907
CERS6	12908
SPTLC3	12909
COPRS	12910
TP53RK	12911
B3GALT1	12912
OR5A1	12913
CLEC12A	12914
OR5A2	12915
BPGM	12916
POP7	12917
ALG14	12918
SUCLG2	12919
STARD5	12920
CSDC2	12921
RCAN2	12922
IL16	12923
ABCG4	12924
GNB2	12925
CFAP53	12926
OR5B12	12927
OR5B2	12928
MCRIP2	12929
NHERF4	12930
C2CD2L	12931
OR9I1	12932
ARNT2	12933
GNG12	12934
PRSS27	12935
MYOZ2	12936
SYNPO2	12937
DNAJB7	12938
CLP1	12939
INSL5	12940
EFCAB3	12941
TTC36	12942
RSPH9	12943
COPS9	12944
GTPBP2	12945
FGGY	12946
OR9G4	12947
IL17D	12948
FUT9	12949
TCEAL1	12950
ZNF24	12951
HSFY1	12952
MANEA	12953
RAB40A	12954
MAB21L4	12955
AGXT	12956
OR8J1	12957
AFF1	12958
ACOT12	12959
FIBP	12960
CARNS1	12961
OR10H5	12962
BANP	12963
PPP1CA	12964
HCFC1	12965
FAM170B	12966
CTSW	12967
NIPAL4	12968
MUCL1	12969
SNTG2	12970
FNDC9	12971
PDE3A	12972
RASGRP1	12973
KLHL6	12974
CHCHD1	12975
MRPL52	12976
SMPDL3A	12977
RND1	12978
RAD9A	12979
EFEMP2	12980
OR10AD1	12981
AGAP5	12982
WASHC2C	12983
TMEM134	12984
ZMAT3	12985
ZFAND4	12986
THEMIS	12987
MOS	12988
ZNF738	12989
MS4A10	12990
SLFN11	12991
GARIN2	12992
CCL19	12993
CORO1B	12994
FUT10	12995
LRRC20	12996
MUS81	12997
PURG	12998
TMEM217	12999
OR4D9	13000
ZNF596	13001
COL6A5	13002
CFL1	13003
TMCC1	13004
NAA16	13005
OR5B3	13006
EFCAB12	13007
PSME3IP1	13008
RAB43	13009
FADS6	13010
ZNG1A	13011
HOXC5	13012
RAB37	13013
DCP2	13014
SNX32	13015
RPL38	13016
CYP7B1	13017
OVOL1	13018
RARG	13019
CES4A	13020
CES3	13021
SSH3	13022
CES2	13023
PDP2	13024
SP3	13025
KRT2	13026
DMXL1	13027
METAP1D	13028
ZNF621	13029
EGFL7	13030
NADSYN1	13031
DHCR7	13032
LVRN	13033
NBEA	13034
RNASEH2C	13035
MYEOV	13036
ANKRD13D	13037
MRGPRF	13038
MYD88	13039
OXSR1	13040
SLC22A13	13041
PHF8	13042
LCLAT1	13043
ADH6	13044
XKR3	13045
FRG2C	13046
KAT5	13047
SH3RF3	13048
GXYLT2	13049
HPSE2	13050
DCAKD	13051
ARPP21	13052
TADA2B	13053
CCDC96	13054
GRK2	13055
RELA	13056
EVC2	13057
ZNF680	13058
HECTD4	13059
FAM222B	13060
BNC2	13061
RXFP4	13062
HPSE	13063
COQ2	13064
CCDC63	13065
HSPA6	13066
TRMT112	13067
LRRN3	13068
KDM2A	13069
ACSM6	13070
ADCK5	13071
MRPL57	13072
NOC3L	13073
ESRRA	13074
RHOD	13075
ADAMTS20	13076
COMMD1	13077
RAPH1	13078
MTX1	13079
ADCY5	13080
PARP14	13081
CYSLTR1	13082
PARP15	13083
CKS1B	13084
ABCD2	13085
ABLIM3	13086
MAB21L3	13087
TUBB8B	13088
MFSD4B	13089
VANGL1	13090
GLRX	13091
IQCB1	13092
SYT12	13093
GOLGB1	13094
C11orf86	13095
LIPM	13096
GPR151	13097
DMRT2	13098
ZNF483	13099
PLAC8L1	13100
SLC2A14	13101
GPR137	13102
SNCG	13103
MMRN2	13104
MZT2A	13105
TNKS	13106
ZNF449	13107
ZBTB21	13108
PPP1R3B	13109
OR10K1	13110
STOX2	13111
MAP3K11	13112
TRIB1	13113
KCNK7	13114
SFT2D3	13115
ENSG00000173366.11	13116
C1QB	13117
C1QA	13118
NDNF	13119
IQCF1	13120
OLR1	13121
GLIPR1L1	13122
DAG1	13123
INSM1	13124
DAB1	13125
ARV1	13126
NAA20	13127
IHO1	13128
SAA1	13129
MICOS10	13130
EHBP1L1	13131
THAP2	13132
TMEM196	13133
RNF26	13134
PPP1R14B	13135
RNASE11	13136
ZNRD2	13137
AGR3	13138
SMARCC1	13139
ZNF417	13140
PTPRM	13141
FKBP2	13142
VEGFB	13143
PEAK1	13144
TNFRSF10D	13145
MST1	13146
TNFRSF10C	13147
GMPPB	13148
MOB1B	13149
ZNF622	13150
CSPG4	13151
SNX33	13152
FAM166C	13153
NABP1	13154
ADGRF3	13155
NLRP13	13156
CHD2	13157
XCR1	13158
CCDC106	13159
CCR9	13160
CEP83	13161
SULT1B1	13162
NUDT4	13163
PC	13164
UGT2A1	13165
SCAI	13166
GPRC6A	13167
NMNAT1	13168
LRFN4	13169
TRAPPC3L	13170
APOBEC4	13171
SLC19A1	13172
HSPB7	13173
RCE1	13174
UQCRH	13175
TAS1R1	13176
EIF1AX	13177
SPDYE2B	13178
BCLAF3	13179
PSMD1	13180
ADGRG2	13181
SPATA3	13182
MUC13	13183
SUSD5	13184
HEG1	13185
WFIKKN2	13186
C11orf80	13187
TOMM20	13188
C1orf100	13189
AGFG1	13190
STAT5B	13191
CD7	13192
TOPAZ1	13193
CNP	13194
JUP	13195
HAP1	13196
TDRD12	13197
EIF1	13198
ENDOV	13199
RNF213	13200
TIGD3	13201
KCNH6	13202
MARCHF10	13203
PLK3	13204
NET1	13205
DPY19L1	13206
PHOSPHO1	13207
ZNF791	13208
PHC3	13209
GPR160	13210
CBX2	13211
SPTBN2	13212
GOLIM4	13213
KRT28	13214
RBM4B	13215
ATP5MK	13216
HOXB2	13217
C1QTNF1	13218
MARCHF3	13219
SWSAP1	13220
SLCO4C1	13221
RBM4	13222
PIFO	13223
XXYLT1	13224
UBXN2A	13225
RAX2	13226
LRRC63	13227
TCAP	13228
CCS	13229
NRROS	13230
CEP19	13231
KLHL15	13232
FBXO45	13233
CBY2	13234
TENT5D	13235
GNG5	13236
SLC25A30	13237
C9orf131	13238
CD34	13239
CTSF	13240
MSRB3	13241
LEMD3	13242
UQCC4	13243
TLR10	13244
TLR1	13245
TLR6	13246
FAM174A	13247
RGMB	13248
FAM53A	13249
NWD2	13250
CYB561D1	13251
GSTA3	13252
ZDHHC24	13253
TRMT10C	13254
SELP	13255
CTU2	13256
MGA	13257
KICS2	13258
ARL13A	13259
SNX31	13260
PIGG	13261
PRPF8	13262
ADCY6	13263
REP15	13264
PITPNA	13265
DDX23	13266
ZNF80	13267
ZNHIT2	13268
EVX2	13269
ZBTB4	13270
TNK1	13271
ZHX3	13272
PHLDA3	13273
SLC16A11	13274
SLC16A13	13275
GLIS1	13276
CHRNA9	13277
PODN	13278
SLC6A19	13279
EXO1	13280
RALGAPA1	13281
LIG4	13282
TRHR	13283
GTF2IRD2B	13284
ABRA	13285
ATP2A2	13286
ZWILCH	13287
RPL4	13288
SNAPC5	13289
STARD6	13290
GOLGA6L2	13291
VWC2L	13292
C12orf76	13293
ZCCHC12	13294
CNTNAP2	13295
GALNTL6	13296
LINGO2	13297
BBS1	13298
DENND4A	13299
IGDCC3	13300
GCSAM	13301
ANKRD36C	13302
SLC26A9	13303
MFSD4A	13304
PELI3	13305
TTC9B	13306
MYO1H	13307
TMEM81	13308
MRPL11	13309
KLK15	13310
IL20RB	13311
GOLT1A	13312
AKIRIN1	13313
NPAS4	13314
MSL2	13315
ZNF497	13316
TRAM1L1	13317
CMKLR1	13318
ANGEL2	13319
UGT8	13320
KY	13321
IQCK	13322
SLCO2A1	13323
ZNF266	13324
OR7D4	13325
SLC29A2	13326
BRSK2	13327
B4GAT1	13328
TMEM167A	13329
LEP	13330
SH3PXD2B	13331
RESF1	13332
LARP7	13333
FGFBP3	13334
NR1D2	13335
PABPC5	13336
BRMS1	13337
RPL15	13338
FAM241A	13339
HRAS	13340
WDR49	13341
SRP72	13342
PCP2	13343
RIN1	13344
ODAPH	13345
THAP6	13346
CEP135	13347
FZD4	13348
CD248	13349
BTC	13350
PDZK1	13351
ADGRE1	13352
DENND6A	13353
PDE12	13354
GLMN	13355
DNAH12	13356
YIF1A	13357
CNIH2	13358
AMY1B	13359
NLRP6	13360
NDUFA11	13361
RSRC1	13362
CATSPERD	13363
RAB1B	13364
PTDSS2	13365
MICOS13	13366
C3orf33	13367
SEZ6L2	13368
ASPHD1	13369
KCTD13	13370
P2RY14	13371
AMZ1	13372
GPR171	13373
GPR149	13374
CD164L2	13375
FUT1	13376
DHX36	13377
ZIC4	13378
OR10AG1	13379
FBXW8	13380
CA5A	13381
ZG16	13382
KLC2	13383
SLC22A1	13384
TEX36	13385
CTBP2	13386
CHST2	13387
ZDHHC14	13388
ATR	13389
UBE2C	13390
DSG4	13391
GK5	13392
VCPIP1	13393
RTP1	13394
DES	13395
PDIK1L	13396
SPSB4	13397
RAG2	13398
TRAF6	13399
ZNF654	13400
TVP23C	13401
MRPS22	13402
PACS1	13403
WFDC5	13404
MARCKSL1	13405
SH3BP5L	13406
OR2T1	13407
YPEL2	13408
CADM2	13409
ABO	13410
PSMD2	13411
PPM1E	13412
FAM131A	13413
CSRP2	13414
INHBC	13415
PARL	13416
DDIT3	13417
PCCA	13418
HIGD2B	13419
DCTN2	13420
NPPA	13421
ZNF408	13422
CTDSP2	13423
CKAP5	13424
ARHGAP1	13425
MED16	13426
ATG13	13427
GAL3ST3	13428
C1orf127	13429
CHST1	13430
GOLGA8A	13431
VWA3A	13432
TP53I11	13433
CENPS	13434
DOLK	13435
PHYHD1	13436
CATSPER1	13437
CCNE2	13438
PHYKPL	13439
ANKS4B	13440
CST6	13441
GRAMD2A	13442
ZNF519	13443
LSM1	13444
PROP1	13445
ISX	13446
BANF1	13447
APOF	13448
CHRNA7	13449
TMEM9B	13450
NRIP3	13451
PTPN2	13452
SCUBE2	13453
EIF1AD	13454
SMAD2	13455
EIF3F	13456
ZNF25	13457
ARL10	13458
CLTB	13459
PCSK1	13460
LPL	13461
RFESD	13462
CCDC14	13463
TBC1D10C	13464
SART1	13465
PPP2R2D	13466
MCTP1	13467
POLD4	13468
LRRC25	13469
DPP10	13470
CLCF1	13471
TSGA10IP	13472
GPR152	13473
UBQLNL	13474
UBQLN3	13475
PNLIP	13476
LIPT2	13477
KCNE3	13478
CABP4	13479
ALG10B	13480
DRAP1	13481
LONRF3	13482
UCP3	13483
UCP2	13484
C11orf68	13485
PAAF1	13486
MRPL48	13487
RAB6A	13488
P2RY2	13489
FOSL1	13490
ERCC4	13491
SUGCT	13492
CCDC85B	13493
TMEM70	13494
RPS6KB2	13495
RMI2	13496
PRM1	13497
TOM1L2	13498
TEX26	13499
ZNF77	13500
GPR156	13501
CCDC197	13502
MTLN	13503
KDF1	13504
B3GNTL1	13505
RBMXL3	13506
MLXIP	13507
NR2F1	13508
AURKAIP1	13509
TTLL11	13510
EIF4E1B	13511
TOMM5	13512
SLC35E3	13513
PRIMA1	13514
ZNF169	13515
RUVBL1	13516
SFN	13517
MSRA	13518
CBLL2	13519
CCDC168	13520
CTDNEP1	13521
ETV4	13522
SWI5	13523
GAPT	13524
BAIAP2	13525
CALCB	13526
CREG2	13527
TMEM270	13528
HOXD8	13529
ZDHHC21	13530
TSPEAR	13531
PLEKHF2	13532
A2M	13533
ARL4D	13534
DOK7	13535
LRRN1	13536
UBE2O	13537
ORAI3	13538
KLHL38	13539
UNC119B	13540
DENND2C	13541
PLEKHD1	13542
ASCL3	13543
TUBB6	13544
LYSMD3	13545
AMIGO3	13546
B3GALT6	13547
ZNF613	13548
C11orf16	13549
TMPRSS7	13550
NUPR1	13551
JAKMIP2	13552
MBLAC2	13553
TPRN	13554
KCNE5	13555
ZNF683	13556
SLC35A4	13557
CRYBG2	13558
IP6K1	13559
SSNA1	13560
CSTF3	13561
YES1	13562
CHMP6	13563
UFSP1	13564
MC5R	13565
TMEM39A	13566
TCP11L1	13567
GPX2	13568
CCDC57	13569
HSF5	13570
FOXG1	13571
SPHK1	13572
BNIP3	13573
ENTHD1	13574
MYPOP	13575
CIDEA	13576
OR11H4	13577
LRRTM4	13578
ATAD5	13579
SMIM19	13580
ZNF404	13581
RTTN	13582
OR4K17	13583
ACBD7	13584
ANAPC2	13585
OR4K13	13586
HMGB4	13587
ZBTB8OS	13588
SLC35G1	13589
ZNF135	13590
OR4N2	13591
FOXR1	13592
COX8A	13593
TAC4	13594
ZSCAN2	13595
PRR18	13596
B3GNT4	13597
CDC26	13598
HSD11B2	13599
CRLF3	13600
RNPEP	13601
EID2	13602
DMRTA1	13603
EID2B	13604
GJC3	13605
RIMS2	13606
KCMF1	13607
DNAJC30	13608
SPRYD4	13609
VPS37D	13610
CLEC14A	13611
SYNE3	13612
CLK2	13613
LPCAT4	13614
SLCO3A1	13615
ZNF575	13616
WDR25	13617
SGF29	13618
PLAAT3	13619
DIRAS1	13620
OR5AN1	13621
PHLDB3	13622
PRR15	13623
GNG7	13624
USF3	13625
CNTD1	13626
DCAF4L2	13627
CNBD1	13628
KBTBD11	13629
B3GNT5	13630
MAP3K19	13631
LMNB2	13632
RMDN1	13633
MEX3C	13634
HORMAD2	13635
RNF152	13636
MYO1D	13637
FOXL1	13638
LRRC37A	13639
FOXC2	13640
OR4F17	13641
BDNF	13642
CCDC121	13643
ACSF3	13644
BOK	13645
ZNF843	13646
RBIS	13647
PFN4	13648
CDK5R1	13649
TCERG1L	13650
NCKAP5	13651
RUFY1	13652
BASP1	13653
OR51L1	13654
LRRC37A3	13655
VSIG10	13656
IRX5	13657
METRNL	13658
FAM91A1	13659
WSB2	13660
GRIN1	13661
SOX11	13662
TYMS	13663
PXMP2	13664
TCEANC	13665
PNMA1	13666
TCIM	13667
MAMSTR	13668
ANKLE2	13669
C8G	13670
FUT2	13671
OR51S1	13672
EFCAB5	13673
GCNT4	13674
MUC20	13675
THAP4	13676
NFATC2IP	13677
LY6H	13678
FIBIN	13679
FAM89B	13680
SHMT1	13681
DPP7	13682
TRIM60	13683
SEC24C	13684
FMR1NB	13685
SMCR8	13686
MTHFR	13687
C19orf18	13688
DEAF1	13689
MTX3	13690
TMEM80	13691
SIX5	13692
IFNW1	13693
FBXO46	13694
ZDHHC13	13695
SLC38A9	13696
ACER2	13697
WDR73	13698
POLE	13699
PHETA2	13700
SCN4B	13701
DSCAML1	13702
RHOG	13703
EPS8L2	13704
ZDHHC22	13705
ANO6	13706
ZBTB34	13707
FAM9B	13708
CETN1	13709
NUDT4B	13710
FAM210A	13711
OR2T35	13712
TALDO1	13713
ULK1	13714
OR14C36	13715
RIMKLA	13716
CLVS1	13717
RPS6KA3	13718
B3GNT8	13719
PUS1	13720
CHD9	13721
OR2T12	13722
SPACA4	13723
OR2T33	13724
GATD1	13725
TRIM72	13726
MAN1B1	13727
DEFB4B	13728
KCNA3	13729
OR2AJ1	13730
FZD8	13731
GJD4	13732
FBXO39	13733
CLDN22	13734
KCNA2	13735
TOP3A	13736
CASKIN2	13737
ZBTB38	13738
BEND2	13739
CCDC71	13740
C10orf71	13741
LRRN4CL	13742
TIMM22	13743
HIC1	13744
